conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1909770568200863803,2025-04-09T00:49:19.000Z,1538,"Gue itu kaget waktu diundang bukber, soalnya lagi getol2nya kritik Pak @aniesbaswedan mulai dari soal Ormas hingga RUU TNI. Ini ketawa2 pun gara2 gue ngomong “Saya akan tetap mengkritisi Bapak ya,” yang dijawab “Hahaha iya dong, ini yg membedakan kita dengan yg lain.” https://t.co/Y54uRuBag3",1909770568200863803.1,https://pbs.twimg.com/media/GoDeMntbwAES6_R.jpg,Unnamed: 6,in,Unnamed: 8,3,12,153,https://x.com/kozirama/status/1909770568200863803,53360203,kozirama,1908855321931796780,2025-04-06T12:12:28.000Z,7624,"Wawancara dengan 6 pemimpin redaksi, yg dimoderatori host dari TVRI ini akan tayang besok sore di media masing2. Wawancara berlangsung 3 jam. Full on the record. Soal demonstrasi, RUU TNI, RUU Polri sampai kepala babi dan komunikasi pemerintah ditanyakan. Termasuk Tarif Trump😊",1908855321931796780.1,Unnamed: 5,411,366,1346,https://x.com/unilubis/status/1908855321931796780,85087815,unilubis,1912767564188418476,2025-04-17T07:18:19.000Z,11570,Presiden Prabowo Subianto telah resmi mengesahkan RUU TNI sejak sebelum lebaran 2025. Hal ini dikonfirmasi oleh Menteri Sekretaris Negara Prasetyo Hadi. https://t.co/Aa7wQEaPAP,1912767564188418476.1,https://pbs.twimg.com/media/GouC7OEacAIoTQ_.jpg,1170,739,2582,https://x.com/asumsico/status/1912767564188418476,829366551446818816,asumsico
1.9027346247340157e+18,2025-03-20T14:51:00.000Z,20.0,"Jalan Gatot Subroto dari arah Kuningan menuju Slipi kembali dibuka usai massa demo tolak Revisi Undang-Undang TNI membubarkan diri | #DemoTolakRUUTNI 

https://t.co/tBuhoMH3V5",1.9027346247340157e+18,,,in,,1.0,2.0,5.0,https://x.com/kompascom/status/1902734624734015807,23343960.0,kompascom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9025969041830833e+18,2025-03-20T05:43:45.000Z,1.0,"Menteri Pertahanan (Menhan) Sjafrie Sjafruddin mengucapkan terima kasih kepada pihak-pihak yang mengkritik bahkan menolak Revisi Undang-Undang (RUU) TNI.

~N #Menhan #RUUTNI
https://t.co/kXboTfGZjX",1.9025969041830833e+18,,,in,,0.0,0.0,1.0,https://x.com/kompascom/status/1902596904183083318,23343960.0,kompascom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028714324949896e+18,2025-03-20T23:54:37.000Z,0.0,aku harus punya guardian pookie selama ruu tni masih ada 🫠,1.9028714324949896e+18,,,in,,0.0,1.0,0.0,https://x.com/neeurosxience/status/1902871432494989515,1.7809188290336563e+18,neeurosxience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028594522248074e+18,2025-03-20T23:07:01.000Z,1.0,"gue sampe nge DM temen gue yg punya pengaruh lumayan, tapi gue pikir pikir ""ini orng dari kemarin kenapa ga aktif buat membicarakan tentang ruu TNI/ UU TNI ya?"" https://t.co/wV305cJZL3",1.9028594522248074e+18,https://pbs.twimg.com/media/GmhQlljbIAAoGn7.jpg,,in,,0.0,1.0,0.0,https://x.com/Cudllesmile/status/1902859452224807352,1.6053793291434762e+18,Cudllesmile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9025939713708157e+18,2025-03-20T05:32:05.000Z,2.0,"Ketua DPR Puan Maharani menegaskan bahwa revisi Undang-Undang TNI yang disahkan menjadi undang-undang pada Kamis (20/3/2025) hanya mengatur tiga poin substansi.

~N #PuanMaharani #RUUTNI
https://t.co/K8iS7DGZj0",1.9025939713708157e+18,,,in,,0.0,1.0,2.0,https://x.com/kompascom/status/1902593971370815855,23343960.0,kompascom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9026474983402378e+18,2025-03-20T09:04:47.000Z,1.0,"Menurut Menhan, aturan soal wajib militer itu hanya diperuntukkan bagi perwira TNI, baik yang menjalani pendidikan Akademi Militer, prajurit karier, maupun komponen cadangan.

/ #Wajibmiliter #TNI https://t.co/12BQsd6Fb9",1.9026474983402378e+18,,,in,,0.0,0.0,0.0,https://x.com/kompascom/status/1902647498340237736,23343960.0,kompascom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902872140778705e+18,2025-03-20T23:57:26.000Z,7.0,"kocak ya. anak fisip UI, influencer, news-anchor, access ke informasi sangat amat mudah, eh masih bisa-bisanya pilih 02. sekarang malah minta untuk gak dihina atas pilihannya. eh RUU TNI gak akan ada kalo lo kemaren gak pilih 02 kocak.",1.902872140778705e+18,,,in,,0.0,3.0,0.0,https://x.com/beatentrace/status/1902872140778704934,2437345513.0,beatentrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028518313128146e+18,2025-03-20T22:36:44.000Z,0.0,"Gak kayak temen gue dok, tolol banget opininya asli. Mana dia polisi lagi, kalah debat malah ke ruu tni lah ntah apa2 aja. Alasannya malah seneng bikin dongkol, kan aneh bener",1.9028518313128146e+18,,,in,,0.0,1.0,0.0,https://x.com/ccntcoffee/status/1902851831312814482,1.2341279518362706e+18,ccntcoffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028522976187556e+18,2025-03-20T22:38:35.000Z,6.0,"Kevin gw tanya apa sih yg didapatkan dr aksi damai pagi? yak betul, RUU TNI DISAHKAN. goblok kali ya mikir rakyat bakal sit back and enjoy their rights to be taken away like that. lu kalo ga bareng rakyat sekarang, mending DIEM dan nikmatin hasil kerja rakyat aja besok2.",1.9028522976187556e+18,,,in,,0.0,0.0,0.0,https://x.com/gegngnge/status/1902852297618755630,1.5105879111330406e+18,gegngnge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028398851717043e+18,2025-03-20T21:49:16.000Z,1.0,"lu lu semua yg mqsih belain prabowo kek jokowi kek tentara kek polisi kek atau dukung ruu tni, ayo ketemu biar gue ludahin muka kalian satu satu sampe ludah gue kering sampe gue harus minum lagi supaya gue punya ludah lagi terus gue ludahin lagi lo pada kontol ngebtot",1.9028398851717043e+18,,,in,,0.0,1.0,1.0,https://x.com/bungjesss/status/1902839885171704318,178238210.0,bungjesss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028411767069084e+18,2025-03-20T21:54:24.000Z,0.0,"Kemarin udah ribut timnas, sekarang makin ribut sah nya RUU TNI dan banyak mahasiswa luka2 di gebukin TNI.

Pengen pindah ke Dubai aja. Siapa tau dapet habibi lamborghini. Puyeng gua sama negara ini.",1.9028411767069084e+18,,,in,,0.0,1.0,0.0,https://x.com/moneyfestinglux/status/1902841176706908412,1.595741413920342e+18,moneyfestinglux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90285117233313e+18,2025-03-20T22:34:07.000Z,0.0,"RUU TNI + 5-1 = 💀
RUU TNI + 5-1 + GAMKON = 💀💀💀💀💀💀 https://t.co/11v1BRX7WE",1.90285117233313e+18,https://pbs.twimg.com/media/GmhJDSAbkAAZIVc.jpg,,in,,0.0,0.0,0.0,https://x.com/zizfauzan/status/1902851172333129948,1.0483624384777994e+18,zizfauzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9025923670537057e+18,2025-03-20T05:25:43.000Z,1.0,DPR RI Sudah Sahkan RUU TNI Jadi Undang-undang Hari ini https://t.co/YQtwzxFpIP,1.9025923670537057e+18,,,in,,0.0,1.0,0.0,https://x.com/PRFMnews/status/1902592367053705688,150589950.0,PRFMnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9026417721838797e+18,2025-03-20T08:42:02.000Z,9.0,"Ketua DPP PDI-P, Puan Maharani angkat bicara terkait posisi PDI-P saat ini, apakah masih berstatus oposisi atau bergabung ke dalam pemerintahan Presiden Prabowo Subianto.

/ #PDIP #PuanMaharani #Prabowo 
https://t.co/tqpSnpnosb",1.9026417721838797e+18,,,in,,1.0,3.0,2.0,https://x.com/kompascom/status/1902641772183879764,23343960.0,kompascom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028415605655066e+18,2025-03-20T21:55:55.000Z,62.0,"Miris, Driver Ojol Diduga Dikeroyok Polisi, Dituding Mahasiswa Demo RUU TNI
https://t.co/sc8w1N0KzH",1.9028415605655066e+18,,,in,,0.0,7.0,43.0,https://x.com/geloraco/status/1902841560565506521,3319260420.0,geloraco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028672074509724e+18,2025-03-20T23:37:50.000Z,3.0,"Ambil remote work pun makin diseleksi employer asing, mereka yang aware pun was was indo potensi konflik perkara ruu tni sialan itu",1.9028672074509724e+18,,,in,,0.0,0.0,1.0,https://x.com/LaktisR/status/1902867207450972419,1.5580822968002273e+18,LaktisR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902860677578146e+18,2025-03-20T23:11:53.000Z,0.0,"Yang bilang RUU itu cuma peran DPR boleh baca ini..

RUU TNI direvisi diawali dgn adanya surat presiden.. SURAT PRESIDEN YAAA.. PRESIDENNYA SIAPA YAA??

Klo bilang jgn bawa2 presiden ttg RUU TNI, please dear baca2 dan cari info dlu.. sekian terima kasih!",1.902860677578146e+18,,,in,,0.0,1.0,0.0,https://x.com/drbonie/status/1902860677578146017,45543524.0,drbonie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028572501062083e+18,2025-03-20T22:58:16.000Z,0.0,"Ngaku warga pdhl ormas preman underbow parpol yg ngesahke RUU TNI adalah sampah masyarakat! Kudune kowe2 ki sebarisan ro pendemo kok malah konflik horizontal, sesok2 nek militer soyo kuat tenan sing dibedel ndasmu disek dewe su! Goblok! #CabutRUUTNI #TolakRUUTNI",1.9028572501062083e+18,,,in,,0.0,0.0,1.0,https://x.com/elitglobal_12/status/1902857250106208337,1.6815932847734333e+18,elitglobal_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028460612381617e+18,2025-03-20T22:13:48.000Z,1.0,"Liat nih Ndut, fokus kesini, jangan malah buru-buru ngesahin RUU TNI, ya gimana anggaran BMKG aja kepotong, indo sekarang cuma PAKE mbak Rara buat prediksi bencana lewat ujan",1.9028460612381617e+18,,,in,,0.0,0.0,1.0,https://x.com/pawmkin_/status/1902846061238161618,1.2696343254248038e+18,pawmkin_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028594341095716e+18,2025-03-20T23:06:57.000Z,1.0,"Democracy killed by the people's representative council (DPR)🚨

Ratusan orang berunjuk rasa di sekitar gedung DPRI menolak pengesahan Undang undang TNI.
perjuangan tidak bisa berhenti karena ketok palu dari pengesahan RUU TNI

#TolakRUUTNI https://t.co/HFIE8hvfWT",1.9028594341095716e+18,https://pbs.twimg.com/media/GmhQkbwaoAAbuAp.jpg,,in,,0.0,0.0,0.0,https://x.com/Aethervoid23/status/1902859434109571510,1.7555595600715653e+18,Aethervoid23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9027335627361692e+18,2025-03-20T23:10:53.000Z,0.0,"@gontagantidulu @AdjieSanPutro Secara psikologi, saya sebagai AI tidak bisa menganalisis ekspresi dari video RUU TNI karena keterbatasan akses konten visual. Namun, konteksnya menunjukkan perdebatan sengit soal transparansi dan dampak revisi UU TNI 2004 terhadap demokrasi. Isu utama: TNI aktif di jabatan sipil",1.9028604236379753e+18,,gontagantidulu,in,,0.0,0.0,0.0,https://x.com/grok/status/1902860423637975232,1.7206651831889224e+18,grok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028475094474468e+18,2025-03-20T22:22:33.000Z,0.0,"@bungalyl RUU TNI, disahkan 20 Maret 2025, memperluas peran TNI di 16 kementerian (dari 10), termasuk BNPB &amp; BNPT, serta menambah tugas seperti ancaman siber. Usia pensiun naik jadi 55 untuk prajurit &amp; 63 untuk perwira. Kontroversi muncul karena dikhawatirkan meningkatkan pengaruh militer",1.902848260391203e+18,,bungalyl,in,,0.0,0.0,0.0,https://x.com/grok/status/1902848260391203034,1.7206651831889224e+18,grok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028379742258386e+18,2025-03-20T21:41:40.000Z,2.0,"mulai kemaren share vid tolak ruu tni dan vid sarkas pragibs ke grup sirkel yg mostly 02 voters. mereka pada gada yg bahas dan tutup kuping jir, malah ngirim vid lucu² ckckk",1.9028379742258386e+18,,,in,,0.0,5.0,0.0,https://x.com/bukanularphiton/status/1902837974225838572,536890960.0,bukanularphiton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028727147482358e+18,2025-03-20T23:59:43.000Z,0.0,YaAllah semoga yang mengesahkan RUU TNI kemarin semuanya dikasih hukuman Tuhan yang sesuai.,1.9028727147482358e+18,,,in,,0.0,0.0,0.0,https://x.com/bulepotanx/status/1902872714748235897,140732977.0,bulepotanx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028455088567132e+18,2025-03-20T22:11:37.000Z,0.0,"iyalah si ibu bilang tidak ada yg salah dengen ruu tni, dia anggota dprd cok BUKAN RAKYAT",1.9028455088567132e+18,,,in,,0.0,1.0,0.0,https://x.com/riimlya_put/status/1902845508856713241,1.41092572352777e+18,riimlya_put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902836066463388e+18,2025-03-20T21:34:05.000Z,7.0,"walaupun cape, gw tetep bangga karna pemilihan KETUA ANGKATAN lebih lama dari pengesahan RUU TNI 🤭",1.902836066463388e+18,,,in,,0.0,4.0,2.0,https://x.com/masihperjakal/status/1902836066463387877,1.8012758548002488e+18,masihperjakal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902836495498744e+18,2025-03-20T21:35:48.000Z,0.0,"Rakyat minta PENGESAHAN RUU PERAMPASAN ASET KORUPTOR

yang DISAHKAN
MALAH RUU TNI

mereka wakil siapa sih ?

#sahkan
#RUUPerampasanAsetKoruptor
#TolakRUUTNI https://t.co/NwlVbWqS6H",1.902836495498744e+18,https://pbs.twimg.com/media/Gmg7tUoaEAIxpdI.jpg,,in,,0.0,0.0,0.0,https://x.com/CakRasyid/status/1902836495498744156,8.27998103013716e+17,CakRasyid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028712005248778e+18,2025-03-20T23:53:42.000Z,0.0,"SLANK tuh 03, mereka ikut jadi guest star kampanyenya Ganjar

mau bilang once juga tapi dia kemarin ngesahin RUU TNI jadi big no guys",1.9028712005248778e+18,,,in,,0.0,0.0,0.0,https://x.com/imcersive/status/1902871200524877941,1.7362470949424988e+18,imcersive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028507742727127e+18,2025-03-20T22:32:32.000Z,0.0,"Rangkuman masalahnya ada disini, jangan tutup mata! https://t.co/zHungE7ZVW

#TolakRUUTNI
#IndonesiaGelap 
#TolakRevisiUUTNI 
#TolakDwifungsiTNI https://t.co/w89q29ArVE",1.9028507742727127e+18,https://pbs.twimg.com/media/GmhIsKEaEAIN0n4.jpg,,in,,0.0,0.0,0.0,https://x.com/hanjiwife__/status/1902850774272712763,1.8483195349248e+18,hanjiwife__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028492397866317e+18,2025-03-20T22:26:26.000Z,0.0,"lagi panas ruu tni, gue pengen speak up tapi temen gue banyak yang dari anak TeenI dan pacarny ISOLOUP. udah gatel banget pengen gue up di sw di sg, tapi temen nya meNINGGIKAN mereka god help",1.9028492397866317e+18,,,in,,0.0,2.0,0.0,https://x.com/orvgunts/status/1902849239786631581,9.293403244423905e+17,orvgunts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902862023521866e+18,2025-03-20T23:17:14.000Z,0.0,"Kalau sampai RUU Perampasan Aset molor lewat bulan Agustus 2025, sudah bener Kita Menolak Pengesahan UU TNI hari ini 

Semoga narasi ini dilihat oleh anggota dewan yang terhormat",1.902862023521866e+18,,,in,,0.0,1.0,0.0,https://x.com/Alie_Fahnoor/status/1902862023521866085,1.1218318570986414e+18,Alie_Fahnoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902870876439319e+18,2025-03-20T23:52:25.000Z,5.0,njir poster tolak ruu tni di unair dicopotin semua ya... masih nyisa satu di tiang fib,1.902870876439319e+18,,,in,,0.0,4.0,0.0,https://x.com/yeojinwibu/status/1902870876439318921,1.763175669830398e+18,yeojinwibu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902855762986275e+18,2025-03-20T22:52:21.000Z,0.0,"Keywords : Hotel Mewah, Diem-diem, RUU TNI. 
. 
Dari keywords diatas apakah kalian bisa langsung menyimpulkan apa yg sedang terjadi? Harus bisa! wong RUU TNI sehari juga lgsg jadi 
#TolakRUUTNI #TolakDwifungsiTNI",1.902855762986275e+18,,,in,,0.0,0.0,0.0,https://x.com/bretwinnie/status/1902855762986275002,1.3696281818214113e+18,bretwinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028545433959178e+18,2025-03-20T22:47:31.000Z,0.0,"Buzzer teriak buzzer awoakwok konsepnya gmn ya? Udh ampe demo loh skrg, tanya noh ama yg megang spanduk mendukung RUU TNI depan gedung, dibayar berapa mereka? 

#TolakRUUTNI #TolakDwifungsiTNI",1.9028545433959178e+18,,,in,,0.0,0.0,0.0,https://x.com/bretwinnie/status/1902854543395917838,1.3696281818214113e+18,bretwinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90284845188239e+18,2025-03-20T22:23:18.000Z,0.0,"pasalnya, jika dilihat dari sisi netral saja, orang yang enyah akan berusaha kepo dan disinilah fakta nya tentang rezim yang berkelanjutan. tetapi atas nama berbangsa dan bernegara, jika memang pantas untik di angkat (RUU TNI) demi keberlangsungan bangsa ini. semoga merestui.",1.90284845188239e+18,,,in,,1.0,0.0,0.0,https://x.com/rezakrt/status/1902848451882389970,1.242435781915857e+18,rezakrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028395600459901e+18,2025-03-20T21:47:58.000Z,0.0,"Kan. bisa sampe segininya loh. Kita mau bertahan hidup aja dibatasin gara2 RUU TNI

#TolakRUUTNI #TolakUUTNI",1.9028395600459901e+18,,,in,,0.0,0.0,0.0,https://x.com/sianakujan/status/1902839560045990209,8.835915956011827e+17,sianakujan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902835101396005e+18,2025-03-20T21:30:15.000Z,0.0,"Masyarakat yg menolak atau yg setuju RUU TNI, sama2 sah dlm demokrasi dan dijamin konstitusi.",1.902835101396005e+18,,,in,,0.0,0.0,0.0,https://x.com/irf_mLa/status/1902835101396005153,82793141.0,irf_mLa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028530307745306e+18,2025-03-20T22:41:30.000Z,0.0,Demo Tolak RUU TNI Singg https://t.co/qvrr8CJRzb https://t.co/WkjFCfh5iv,1.9028530307745306e+18,https://pbs.twimg.com/media/GmhKvypW0AMs-B0.jpg,,in,,0.0,0.0,0.0,https://x.com/soloposdotcom/status/1902853030774530436,155169715.0,soloposdotcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902858695920456e+18,2025-03-20T23:04:01.000Z,4.0,"IHSG Trading halt, RUU TNI, AUS 5-1 Indo

what a week to be indonesian😔",1.902858695920456e+18,,,in,,0.0,0.0,1.0,https://x.com/investekor/status/1902858695920455988,1.0418479519773696e+18,investekor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028525929858378e+18,2025-03-20T22:39:46.000Z,0.0,"Ih pengen ikut protes soal ruu tni, tapi takut ga di kasih duit lagi sama abang pas lebaran 😔😔.
Baaang kenapa lu mesti jadi tentara dah 😔😔
Gabut kah lu di tni bang",1.9028525929858378e+18,,,in,,0.0,1.0,0.0,https://x.com/menikbambams/status/1902852592985837793,173120540.0,menikbambams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028557793231626e+18,2025-03-20T22:52:25.000Z,0.0,ngeliat tmn2 voters 02 pd ngerepost story2 yg penolakan ruu tni sungguh lucu 😂😂😂 kata gue juga ape bodat pake acara bilang “gue vote karena si ‘cengo’ hebat masih muda udh jd presiden” gw kek 😄?,1.9028557793231626e+18,,,in,,0.0,1.0,0.0,https://x.com/gurita_nyungsep/status/1902855779323162647,1.228546284354564e+18,gurita_nyungsep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028424925230126e+18,2025-03-20T21:59:37.000Z,0.0,"wkwkwk dia lgsg sok rt ruu tni, tp cm 3 bijik 🤣🫵🏻",1.9028424925230126e+18,,,in,,0.0,0.0,0.0,https://x.com/sumekarjati/status/1902842492523012519,161193801.0,sumekarjati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028441739733281e+18,2025-03-20T22:06:18.000Z,0.0,"sebenernya ya diluar dari apa aja yg direvisi dalam RUU TNI, lebih ke pertanyaan kenapa? kenapa harus dikerjakan satset dan secara tertutup? kenapa seperti tidak ada RUU urgentsi yg lain yg perlu didahulukan daripada ini? kenapa draft RUU tidak disebarluaskan? #TolakRUUTNI",1.9028441739733281e+18,,,in,,0.0,0.0,0.0,https://x.com/bbiiyaya/status/1902844173973328035,1.1433564719559721e+18,bbiiyaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028667820310572e+18,2025-03-20T23:36:09.000Z,1.0,ig aku tadinya deactive trs kmrn langsung aktif karena mau spam sg tentang RUU TNI biar temen pada melek tpi ttp aja tai emg tai 😀🐒,1.9028667820310572e+18,,,in,,0.0,0.0,0.0,https://x.com/sianwangre/status/1902866782031057214,1.3765460534496543e+18,sianwangre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028630227392965e+18,2025-03-20T23:21:12.000Z,3.0,"Menggaungkan merit based system, tapi RUU TNI di sahkan?! Emang pemerintah sebagian besar diisi sama orang yang otak dan kapasitasnya gak pada tempatnya.",1.9028630227392965e+18,,,in,,0.0,0.0,1.0,https://x.com/skyllib/status/1902863022739296414,1.44969575158025e+18,skyllib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028612813188552e+18,2025-03-20T23:14:17.000Z,6.0,"abis ajak bapak diskusi tentang RUU TNI, terus katanya

👤 : ""kalau ampe bener dwifungsi abri... bertahun-tahun lalu, capek-capek...

😞💔 pasti sedih juga ya mereka liat anak mereka jadi mahasiswa di orba 2.0 ini",1.9028612813188552e+18,,,in,,0.0,0.0,0.0,https://x.com/lazueli/status/1902861281318855076,1.51674965791266e+18,lazueli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028681691880573e+18,2025-03-20T23:41:39.000Z,0.0,"Rakyat minta pengesahan RUU Perampasan Aset dan penolakan RUU dwifungsi TNI, tapi @DPR_RI nya pura² tuli. Dewan Perwakilan Rakyat, wakilin rakyat nikmati kekayaan negara doang!!!
#TolakRUUTNI #TolakRevisiUUTNI",1.9028681691880573e+18,,,in,,0.0,0.0,0.0,https://x.com/0zoraaaa/status/1902868169188057384,1.364557622653776e+18,0zoraaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028477256554294e+18,2025-03-20T22:20:25.000Z,0.0,"Rakyat Minta PENGESAHAN RUU PERAMPASAN ASET KORUPTOR

yang disahkan malah RUU TNI 

mereka wakil siapa sih ?

#sahkan
#RUUPerampasanAsetKoruptor
#TolakRUUTNI https://t.co/LWACZuGWcG",1.9028477256554294e+18,https://pbs.twimg.com/media/GmhF7AYbIAA2xgP.jpg,,in,,0.0,0.0,0.0,https://x.com/CakRasyid73/status/1902847725655429362,289525314.0,CakRasyid73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028470196534518e+18,2025-03-20T22:17:37.000Z,1.0,"sampe sebelum RUU TNI disahkan, gue ga benci sama kaum 58%, masih berpikir kalo kita cuma punya pendapat yang berbeda. kali ini engga. I hate you all 02 voters. esp who keeps silent. USE YOUR SOCIAL MEDIA TO SPEAK. at least kalo bodoh, mau BELAJAR.",1.9028470196534518e+18,,,in,,0.0,0.0,0.0,https://x.com/anggradyaah/status/1902847019653451806,150513150.0,anggradyaah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028714220805202e+18,2025-03-20T23:54:35.000Z,5.0,"hak kebebasan berpendapat palsu cok, bubar aje ini negara kalo nempel poster tolak ruu tni aje dicopotin semua",1.9028714220805202e+18,,,in,,0.0,0.0,0.0,https://x.com/yeojinwibu/status/1902871422080520318,1.763175669830398e+18,yeojinwibu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028402754853028e+18,2025-03-20T21:50:49.000Z,0.0,Semoga yg pada ngesahin RUU TNI ini pada cepet masuk surga kalo bisa hari ini yaAllah aminnn😇,1.9028402754853028e+18,,,in,,0.0,1.0,0.0,https://x.com/jinjeanjwan/status/1902840275485302817,1.1886379230730854e+18,jinjeanjwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028626232695892e+18,2025-03-20T23:19:37.000Z,21.0,"UUD 1945 pasal 20 ayat 2 :

""Setiap rancangan undang-undang dibahas oleh DPR dan PRESIDEN untuk mendapat persetujuan bersama"".

Jadi kalo ada yg bilang presiden gak ikut campur soal pengesahan RUU TNI, fix itu sdm rendah.",1.9028626232695892e+18,,,in,,0.0,0.0,3.0,https://x.com/syauqizuhdi/status/1902862623269589218,300187763.0,syauqizuhdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028618639453763e+18,2025-03-20T23:16:36.000Z,1.0,gktau...gktau😭😭😭 sangking banyakny hal pepek ygdiperulah prabowo ak gktau ada masalah ap apa aj ini..ruu tni ada apa guis 😭😭😭 ak tauny pmerintah kntol smua,1.9028618639453763e+18,,,in,,0.0,0.0,0.0,https://x.com/chikalofbatagor/status/1902861863945376171,1.4628013062511944e+18,chikalofbatagor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028653699053693e+18,2025-03-20T23:30:32.000Z,0.0,"Nih beneran kuganti cr ku, sampai ga selera aku mau mulai baca cr ku sekarang gara2 ruu tni",1.9028653699053693e+18,,,in,,0.0,0.0,0.0,https://x.com/scarletksky/status/1902865369905369449,1.6521600999207772e+18,scarletksky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028474167743163e+18,2025-03-20T22:19:12.000Z,0.0,"Apa kalian ga merasa ini semua percuma? Percuma semua postingan RUU TNI itu hitweet, KALAU PRES, WAPRES, DPR GAADA YG PEDULI, BAGI MEREKA SAH YA SAH, PERCUMA SUARA INDONESIA SEBANYAK 200JT++ INI GAADA NGARUHNYA GA SIH",1.9028474167743163e+18,,,in,,0.0,0.0,0.0,https://x.com/cgitlali/status/1902847416774316383,1.517719117003776e+18,cgitlali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
